YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2013,9,19,7.4,24.5,19,97,4,320
2013,9,20,25,24,19.3,95,6,320
2013,9,21,63.6,23.5,18.5,94,6,320
2013,9,22,80,23,18,97,5,320
2013,9,23,20.6,24,20.5,98,4,320
2013,9,24,31.2,24.8,19.5,95,4,320
2013,9,25,5.8,25.4,19,95,3,180
2013,9,26,5.2,25.3,19,98,2,340
2013,9,27,2.4,26.5,20.5,93,2,180
2013,9,28,43.8,26,20.5,98,3,110
2013,9,29,49.4,27.5,20.5,96,2,320
2013,9,30,0,26,22,93,2,320
2013,10,1,4.2,25,20,95,4,320
2013,10,2,34,26,20,94,4,320
2013,10,3,6.8,25.5,19,97,3,320
2013,10,4,0,28.5,19.5,89,3,320
2013,10,5,0,27.5,19,84,4,320
2013,10,6,0,26.5,19,84,4,320
2013,10,7,0,27,21.9,86,2,320
2013,10,8,0.2,27,20,92,3,320
2013,10,9,8.8,25.5,20.5,91,2,340
2013,10,10,21.2,28,20,89,4,340
2013,10,11,100,22,19,99,7,340
2013,10,12,9.9,25,20.5,92,3,320
2013,10,13,4,27.6,20.5,85,2,320
2013,10,14,1,26,20.2,95,5,320
2013,10,15,14.4,25,20,97,4,320
2013,10,16,25.6,25,18.5,95,4,40
2013,10,17,0,24.8,18.3,88,5,20
2013,10,18,0,24,18.5,86,5,20
2013,10,19,0,26,18.3,90,4,20
2013,10,20,0,28,18.5,85,4,20
2013,10,21,0,27.2,20.8,85,4,20
2013,10,22,5.8,28,19,87,3,20
2013,10,23,0,25.5,19.5,89,3,110
2013,10,24,0,26.9,19.4,87,2,180
2013,10,25,0.8,26.5,19.5,92,2,80
2013,10,26,0,23.4,19.5,90,5,40
2013,10,27,0,22,19,87,6,40
2013,10,28,0,25,20.2,87,6,20
2013,10,29,0,26,18.7,87,4,40
2013,10,30,0,24.5,19,88,3,340
2013,10,31,0,25,18.4,90,4,290
2013,11,1,19.5,28,19.5,91,3,40
2013,11,2,6.5,24.5,20.5,95,4,80
2013,11,3,6,25.6,20.5,94,1,80
2013,11,4,7.8,25,21.8,95,7,40
2013,11,5,47.4,24.5,19,95,6,40
2013,11,6,1.2,26,19.8,87,5,40
2013,11,7,24.4,25,19,86,6,40
2013,11,8,96.6,23.5,18,94,10,70
2013,11,9,55,24.5,18.5,92,6,160
2013,11,10,0,25.5,18.5,87,5,70
2013,11,11,18.3,24.5,21.2,95,7,90
2013,11,12,9.4,23,19.4,93,5,20
2013,11,13,18.2,23,20,96,5,90
2013,11,14,15,26.5,19.7,92,4,90
2013,11,15,0.6,26,19.5,89,6,90
2013,11,16,0,26,19.3,87,4,90
2013,11,17,0,26,18.8,82,5,40
2013,11,18,4,25,20.5,89,4,20
2013,11,19,4.8,22,19,93,6,40
2013,11,20,13,23.5,18.5,92,5,70
2013,11,21,2.2,24.5,18.5,94,6,90
2013,11,22,3,25,19,94,3,360
2013,11,23,16.8,24,18,90,5,90
2013,11,24,0,24.5,18.8,90,4,90
2013,11,25,0,28,21.8,90,3,20
2013,11,26,0,25.5,19.3,90,4,90
2013,11,27,2.4,27,19.5,88,4,90
2013,11,28,0,28,19.5,87,4,360
2013,11,29,0,24,19.3,85,6,40
2013,11,30,13.8,21.8,19,96,4,40
2013,12,1,1.5,22,19,92,4,40
2013,12,2,2.3,24,19,94,5,40
2013,12,3,0,23.5,19,96,4,40
2013,12,4,0,23.5,18,93,4,20
2013,12,5,0,23,19,91,4,20
2013,12,6,0,23.5,19,90,4,40
2013,12,7,0,23.5,19,94,5,40
2013,12,8,7.8,23.5,20,95,4,20
2013,12,9,0,27,21.8,95,2,180
2013,12,10,0,25.6,20,92,4,70
2013,12,11,2.6,26.5,20,92,4,40
2013,12,12,2.2,22.5,19,94,6,90
2013,12,13,1.2,25,19,90,6,90
2013,12,14,15.4,25.3,19,86,6,90
2013,12,15,2,25.2,18.5,90,4,90
2013,12,16,12,25,21.6,95,4,90
2013,12,17,0,27.5,18.5,89,3,140
2013,12,18,4.8,27.8,20.5,90,3,140
2013,12,19,0,25.3,19.5,94,4,40
2013,12,20,0.6,24.5,20,93,4,90
2013,12,21,3.2,26,20,95,3,20
2013,12,22,0,27,19.5,88,4,20
2013,12,23,0,25,20.8,93,4,90
2013,12,24,3.2,26,18,95,4,40
2013,12,25,0,26,20.5,90,3,40
2013,12,26,0,28,19.5,85,2,320
2013,12,27,5.6,23.8,19,96,3,20
2013,12,28,0,24,18.2,92,5,40
2013,12,29,0,24,18.5,91,5,40
2013,12,30,0,25,19.5,89,5,20
2013,12,31,0,26.2,18,88,4,40
2014,1,1,0,25.2,18.5,77,5,40
2014,1,2,0,24.5,17.2,77,4,70
2014,1,3,0,25.5,18,83,4,20
2014,1,4,0,28,18.5,87,4,20
2014,1,5,0,24.5,17.5,87,6,40
2014,1,6,-1,24,19.5,90,7,40
2014,1,7,0,23,19.5,88,5,40
2014,1,8,0,24.5,19,84,5,40
2014,1,9,0,24,18,80,7,40
2014,1,10,2.3,20,17,90,9,90
2014,1,11,0,21.7,16.8,64,6,40
2014,1,12,4,22.5,17,85,7,40
2014,1,13,0,21,18,89,5,20
2014,1,14,0,24,18.3,85,5,360
2014,1,15,0.4,24.5,15.5,89,6,40
2014,1,16,0,22,15.2,83,5,20
2014,1,17,0,21.3,16,88,4,40
2014,1,18,0,22,15.5,82,7,40
2014,1,19,0,19.5,15,83,8,40
2014,1,20,0,21,17,87,4,20
2014,1,21,0,22.5,16.9,89,5,360
2014,1,22,0,23,15.8,89,7,40
2014,1,23,0,21,15.3,82,7,40
2014,1,24,2.2,20.8,15.3,84,7,70
2014,1,25,0,22.3,15,77,5,40
2014,1,26,3,23,16,85,4,40
2014,1,27,0,24,16.2,86,5,40
2014,1,28,0,23,17,82,5,40
2014,1,29,-1,24.5,16.5,82,4,40
2014,1,30,-1,23,16,85,6,70
2014,1,31,0,22,17.5,79,4,40
2014,2,1,1.6,28.2,19,89,5,120
2014,2,2,0,27.5,19,82,3,170
2014,2,3,0,27.2,20.4,86,3,340
2014,2,4,0,27,18.5,87,3,40
2014,2,5,0,26.5,19.4,82,5,90
2014,2,6,0,26.5,18.5,73,4,70
2014,2,7,0,27.3,18.8,82,4,90
2014,2,8,0,28,19,82,5,90
2014,2,9,0,26.5,18.5,83,5,40
2014,2,10,0,28,19.2,81,4,90
2014,2,11,0,23.5,17.5,89,5,90
2014,2,12,0,23.7,16,88,5,70
2014,2,13,0,24.5,16,72,4,140
2014,2,14,0,25.3,17,82,4,90
2014,2,15,0,24.2,17.5,84,5,40
2014,2,16,0,23.7,18,95,6,80
2014,2,17,0,25,18,84,5,70
2014,2,18,0,25,17.5,82,4,20
2014,2,19,0,25.5,17,75,4,20
2014,2,20,0,27,17,77,6,40
2014,2,21,0,23.2,17,86,5,40
2014,2,22,0,22.8,17,81,6,40
2014,2,23,0,22,16.8,85,8,40
2014,2,24,0,22.5,18,78,8,40
2014,2,25,3,24,17.5,91,4,20
2014,2,26,0.2,23,17.5,85,4,40
2014,2,27,0,25.5,18,81,6,90
2014,2,28,0,25.5,17.8,80,4,40
2014,3,1,0,27.5,17.5,78,4,40
2014,3,2,0,27.6,17.5,78,4,40
2014,3,3,0,27,18.5,80,4,90
2014,3,4,0,28,18,76,3,110
2014,3,5,0,27,18,78,5,40
2014,3,6,3,26.5,18,79,4,40
2014,3,7,3.6,21,12,97,5,70
2014,3,8,0,24,18,88,5,70
2014,3,9,0,27,18,76,4,90
2014,3,10,5,26,19.8,85,5,20
2014,3,11,5.8,21.5,18.5,96,6,90
2014,3,12,0,25.5,18.5,86,4,90
2014,3,13,0,27.5,19.5,76,4,90
2014,3,14,0,28,17.8,82,5,40
2014,3,15,0,24.5,17.8,87,6,40
2014,3,16,0,25.5,17.9,82,5,40
2014,3,17,0,25,20,84,6,40
2014,3,18,0,27,18,73,6,90
2014,3,19,0,27.5,17.5,76,5,40
2014,3,20,0,28.2,19,73,4,110
2014,3,21,1.8,25,18.5,92,6,40
2014,3,22,0,23.5,18.5,85,7,40
2014,3,23,0,24,18.3,85,7,40
2014,3,24,11.4,24,19.5,93,7,70
2014,3,25,7.4,24,19.5,96,5,90
2014,3,26,0,26.5,19.5,87,4,90
2014,3,27,1.4,24.6,20,92,5,90
2014,3,28,0.4,27.5,20,82,4,90
2014,3,29,0,27.5,18,89,5,90
2014,3,30,0,27.7,18.2,94,4,40
2014,3,31,0,27,20,81,4,90
2014,4,1,0,30,20.5,78,3,180
2014,4,2,0,28.8,19.5,82,5,70
2014,4,3,0,28.6,19.5,81,4,110
2014,4,4,0,29,19.5,75,4,40
2014,4,5,0,28.1,20,73,4,40
2014,4,6,3,28.5,19,83,5,40
2014,4,7,0,28,21,78,5,40
2014,4,8,0,27,19.5,80,4,90
2014,4,9,0,29,19.5,83,3,90
2014,4,10,0,28.5,19.8,77,4,70
2014,4,11,-1,27.2,19.5,82,4,70
2014,4,12,0,27.3,19.7,82,5,20
2014,4,13,0,29,20,81,4,10
2014,4,14,0,30,21,81,4,20
2014,4,15,-1,26,20,76,5,40
2014,4,16,0,26.8,19.5,80,4,40
2014,4,17,0,29,20,79,4,40
2014,4,18,0,30,20,79,4,20
2014,4,19,0,31,20.5,83,3,40
2014,4,20,0,28.5,19.4,88,4,110
2014,4,21,0,29,20,76,5,20
2014,4,22,0,30.5,20,76,4,40
2014,4,23,0,32,20.3,82,4,40
2014,4,24,0,30,21,81,4,70
2014,4,25,0,32,21.3,80,4,90
2014,4,26,0,30,21,81,5,90
2014,4,27,0,30,21.5,79,4,90
2014,4,28,0.4,27.5,21.8,89,3,20
2014,4,29,0,30.5,21,81,4,140
2014,4,30,0,31,20,76,4,40
2014,5,1,0,32,21.5,76,4,70
2014,5,2,0,30.5,21.3,80,4,40
2014,5,3,0,30.5,21.3,77,4,40
2014,5,4,0,30,20.5,74,4,70
2014,5,5,0,30.5,21.5,79,5,90
2014,5,6,0,30.5,21,75,4,40
2014,5,7,0,31,22,74,4,40
2014,5,8,0,32.5,21,82,4,90
2014,5,9,0,30.5,21.5,87,4,90
2014,5,10,0,31.5,21,80,5,90
2014,5,11,0,31,21.5,79,4,70
2014,5,12,0,31,22.5,72,5,140
2014,5,13,0,31.5,21,74,4,140
2014,5,14,2,32.5,20.5,80,3,140
2014,5,15,0,33.5,22.3,76,3,160
2014,5,16,0,34,22,80,3,80
2014,5,17,0,32,21,75,3,130
2014,5,18,0,32.5,21,75,3,40
2014,5,19,0,31,22,75,3,90
2014,5,20,0,33,22.5,73,3,90
2014,5,21,0,33,22,80,3,140
2014,5,22,0,32.5,21.5,79,3,40
2014,5,23,0,31.7,22,75,5,90
2014,5,24,0,29,21.8,77,5,70
2014,5,25,0,30,21.7,78,5,90
2014,5,26,0,31.5,22,78,4,360
2014,5,27,0,30,21.4,82,3,320
2014,5,28,0,30.6,22.5,86,2,320
2014,5,29,44,32.5,19.5,79,2,360
2014,5,30,0,31,22,80,4,90
2014,5,31,0,31,21.8,79,5,90
2014,6,1,0,30.5,22,80,3,160
2014,6,2,8,32,22,80,3,320
2014,6,3,21,32,22.5,87,2,320
2014,6,4,3.2,30.6,21,82,3,320
2014,6,5,0,29,22,87,2,320
2014,6,6,3,31,20.5,81,3,320
2014,6,7,39.6,29.5,19,94,3,320
2014,6,8,7,31,21,87,3,320
2014,6,9,52,28,21,92,3,320
2014,6,10,4.6,26,21,96,4,320
2014,6,11,4.5,28,20.5,91,4,320
2014,6,12,14.8,26.5,20,93,3,320
2014,6,13,0,25.5,20.5,90,4,320
2014,6,14,2.2,29.5,21,85,5,340
2014,6,15,0,30,20.5,79,4,340
2014,6,16,4.8,29,22,94,4,320
2014,6,17,63.2,30,19,89,3,180
2014,6,18,9.8,28.5,19,96,3,320
2014,6,19,-1,28,21,92,3,320
2014,6,20,-1,26.5,20.4,93,4,320
2014,6,21,12.8,29.3,19.5,83,3,220
2014,6,22,3.4,28.5,19.6,90,3,320
2014,6,23,0,27.5,21.5,86,4,320
2014,6,24,0,29,22,84,3,320
2014,6,25,-1,28.5,21,87,3,320
2014,6,26,21,26,19.5,94,3,320
2014,6,27,2,25.6,19.5,92,3,320
2014,6,28,0,27,19.6,88,4,320
2014,6,29,0,29,22,86,3,320
2014,6,30,0,29,22,88,3,320
2014,7,1,3.4,28.2,21.5,94,3,320
2014,7,2,0,29.5,22.5,91,3,320
2014,7,3,5,28.5,20,87,3,320
2014,7,4,33.8,25.2,19.5,97,3,320
2014,7,5,30.4,26,20,98,4,320
2014,7,6,39.3,25.5,20,97,4,320
2014,7,7,10.2,24,21,98,5,320
2014,7,8,5.6,25.5,20,97,4,320
2014,7,9,10,25,21,97,3,320
2014,7,10,0.6,28.5,21,92,3,320
2014,7,11,0,28.5,18.5,89,4,180
2014,7,12,3.8,29.5,21,84,4,90
2014,7,13,0,29,21,83,4,90
2014,7,14,0,29,21,88,3,320
2014,7,15,133.7,27,20.5,93,7,340
2014,7,16,7.2,24,20,97,6,140
2014,7,17,5.8,26,20,91,4,320
2014,7,18,1.4,26,20,95,5,320
2014,7,19,7.2,25.4,19,96,4,320
2014,7,20,2.4,27,20.3,97,4,320
2014,7,21,25.3,24,21.5,97,5,320
2014,7,22,41.8,23.2,20,98,5,320
2014,7,23,39.7,23.5,19,100,7,320
2014,7,24,16,25,19.5,94,4,290
2014,7,25,0.8,25.6,19.5,94,4,320
2014,7,26,39.2,27,19.5,91,3,320
2014,7,27,4,26,19.7,89,4,320
2014,7,28,17,26,21,96,3,320
2014,7,29,3.6,25,21,93,4,320
2014,7,30,23,25,20.5,98,5,320
2014,7,31,17.2,23.5,19,97,7,290
2014,8,1,22.3,24.5,20,97,6,320
2014,8,2,30.9,23.8,19.5,97,5,320
2014,8,3,28.2,23,20,98,5,320
2014,8,4,71.5,24.5,20,98,7,320
2014,8,5,25,22.5,19,100,6,320
2014,8,6,0,25.5,21.3,94,5,320
2014,8,7,0,26.5,20.5,89,7,290
2014,8,8,0,26.5,19.8,92,7,320
2014,8,9,0,26,20,90,5,320
2014,8,10,0,27,20,89,5,320
2014,8,11,0,27,21,89,5,320
2014,8,12,0,27,21.5,89,5,320
2014,8,13,0,29.3,21.5,87,4,320
2014,8,14,4.1,30.5,20.8,82,3,320
2014,8,15,0,29.5,20,84,2,320
2014,8,16,2.8,28,20,92,3,320
2014,8,17,2.2,26.5,19.5,97,4,320
2014,8,18,0,27,21,91,3,320
2014,8,19,0,30.5,21.5,86,3,140
2014,8,20,0,29.8,21.5,83,3,140
2014,8,21,-1,30,19.4,81,4,70
2014,8,22,9.4,25.8,19.8,88,3,340
2014,8,23,2.4,29.5,19.7,83,4,320
2014,8,24,0,28.5,19.5,86,4,320
2014,8,25,28.4,25,20.5,93,3,320
2014,8,26,13.5,24,20.2,97,3,140
2014,8,27,1.4,27.5,20,89,5,90
2014,8,28,12.6,24,19,93,5,40
2014,8,29,55.4,26,19,78,3,40
2014,8,30,2.6,26,20.5,89,3,100
2014,8,31,0,28,20.3,89,3,360
2014,9,1,6,27,21.5,89,3,320
2014,9,2,2.4,25,20.5,92,3,360
2014,9,3,7,26.3,20.5,94,3,40
2014,9,4,4,24.5,20.2,96,3,40
2014,9,5,0,27.5,19.7,90,4,160
2014,9,6,1.8,27,19.5,88,4,320
2014,9,7,0,27.2,19,89,4,320
2014,9,8,20.8,28,20.5,93,3,320
2014,9,9,36.6,26,21,93,2,320
2014,9,10,2,26,19.5,95,4,290
2014,9,11,0,27,20.9,84,4,320
2014,9,12,0,27.5,21,93,4,320
2014,9,13,45.8,24.5,19,96,4,320
2014,9,14,155,21.5,19,100,8,320
2014,9,15,2.2,24.5,21,97,3,320
2014,9,16,0,27,20,88,3,320
2014,9,17,0,29.2,21.5,87,2,320
2014,9,18,141.2,27.9,20.5,92,4,320
2014,9,19,150.6,22.8,18,99,8,270
2014,9,20,0,25,18.5,90,7,270
2014,9,21,0,26,18.5,88,5,320
2014,9,22,0,26,20,91,3,320
2014,9,23,8.9,28.5,21.5,89,5,320
2014,9,24,0,29,20,86,3,360
2014,9,25,3,27.5,21,85,4,70
2014,9,26,2,28,20,89,4,40
2014,9,27,0,29.5,20.5,80,3,340
2014,9,28,18.4,29,20,89,2,350
2014,9,29,22.2,28,22,88,2,220
2014,9,30,1.8,27.4,20.5,92,2,360
2014,10,1,0,29,19.7,77,3,360
2014,10,2,13.6,27,20.2,90,3,320
2014,10,3,4.6,28.5,20.5,90,3,40
2014,10,4,1.6,27,19.8,92,3,90
2014,10,5,17.4,25.5,19.5,90,4,40
2014,10,6,2.8,26.3,21,92,2,340
2014,10,7,0,28.3,19.8,89,3,360
2014,10,8,3.6,26,20.2,91,3,320
2014,10,9,3.6,27,20.3,93,3,320
2014,10,10,2.2,28,20.5,94,2,340
2014,10,11,55,29,20,86,3,170
2014,10,12,0,26,20.5,88,3,40
2014,10,13,11,28,21,89,4,20
2014,10,14,65.4,27,20,92,5,40
2014,10,15,-1,24.6,19.8,87,4,30
2014,10,16,-1,25.5,19.7,86,4,20
2014,10,17,37.4,25,19.5,92,4,20
2014,10,18,0.2,24,18,92,5,40
2014,10,19,0,26.3,18.5,88,5,40
2014,10,20,0,27.6,20.5,90,2,30
2014,10,21,0,26.2,21,90,3,20
2014,10,22,0,28,21.5,89,3,20
2014,10,23,1.8,26.7,20,88,5,40
2014,10,24,2.6,26.5,20.5,87,4,40
2014,10,25,0,26.8,20,84,4,70
2014,10,26,23,24.8,19,88,5,70
2014,10,27,10.2,25,20,86,3,40
2014,10,28,13.6,25,21,92,4,20
2014,10,29,15.4,23,20.6,94,6,20
2014,10,30,7.4,24,20.4,83,5,40
2014,10,31,0.4,24.9,20.6,89,4,40
2014,11,1,1.8,26,20,90,4,40
2014,11,2,0,29,20,81,4,40
2014,11,3,4.6,27,20.5,87,2,30
2014,11,4,2.2,26.6,20.4,91,5,40
2014,11,5,0,25,20,91,5,40
2014,11,6,0,25,18.6,82,5,40
2014,11,7,0,25,20.2,83,5,40
2014,11,8,3.3,25.7,19,91,4,70
2014,11,9,1,25,19,84,5,40
2014,11,10,0,24.2,20.5,85,3,30
2014,11,11,0,25,20,88,4,20
2014,11,12,0,26.5,20,84,6,20
2014,11,13,0,25.5,19,90,6,40
2014,11,14,22,24,19.8,88,5,40
2014,11,15,3,25,19.3,96,4,40
2014,11,16,0,27.5,19.5,87,4,90
2014,11,17,0,28.2,21.2,89,2,30
2014,11,18,0,27,20.5,91,4,20
2014,11,19,32,26,20.5,96,6,40
2014,11,20,1,25.6,20,87,5,40
2014,11,21,0,26.5,20,89,4,40
2014,11,22,0,27,20,87,4,20
2014,11,23,0,26.8,20,85,5,20
2014,11,24,0.2,25.8,20.5,90,2,30
2014,11,25,2.4,26,21,91,4,30
2014,11,26,1,26,21,91,6,70
2014,11,27,21.8,25,17,94,6,70
2014,11,28,2.4,26,21.3,90,8,70
2014,11,29,9.1,26.5,20,90,5,90
2014,11,30,9.8,25,19.5,87,5,90
2014,12,1,4.8,23.2,20,92,5,30
2014,12,2,1.2,24.5,20,94,6,90
2014,12,3,1,25.5,20,87,6,40
2014,12,4,-1,28,20.5,88,4,40
2014,12,5,1.8,23.5,19.8,91,4,20
2014,12,6,0,23.5,18.5,86,7,20
2014,12,7,7.4,22,18,88,7,20
2014,12,8,126.5,22,19,96,10,30
2014,12,9,26.8,23,20.5,98,7,90
2014,12,10,0,26,20.6,92,5,90
2014,12,11,0,26,20.7,91,4,40
2014,12,12,-1,26.5,21,92,4,70
2014,12,13,5.4,24.4,20,93,6,70
2014,12,14,4.2,23,19,91,6,40
2014,12,15,2.2,24,19.4,93,4,30
2014,12,16,8.7,25,20.8,98,4,60
2014,12,17,1,23,19.7,96,9,40
2014,12,18,0.8,22.3,17,86,7,40
2014,12,19,0,22.4,19,90,5,40
2014,12,20,0,24.6,19,94,4,40
2014,12,21,1,24.5,19,92,5,40
2014,12,22,10.6,22.2,19.6,96,7,30
2014,12,23,34.2,22,20,96,9,70
2014,12,24,24.8,22.5,20,96,7,40
2014,12,25,3,22,19.5,89,5,20
2014,12,26,0.4,23,19,88,8,40
2014,12,27,0,23,18.3,86,7,70
2014,12,28,0,24.5,18.5,86,5,40
2014,12,29,-1,24,18.7,84,2,60
2014,12,30,-1,20.8,18.5,91,4,30
2014,12,31,0,21,15,88,6,40
2015,1,1,4.8,20.5,14.5,84,9,40
2015,1,2,0,23,17,83,8,40
2015,1,3,0,22.7,17,89,6,40
2015,1,4,0,24,18,90,5,40
2015,1,5,0,23.2,19.2,92,4,30
2015,1,6,0,23,18,88,4,90
2015,1,7,0,23,18,90,4,40
2015,1,8,3.4,22.9,18,85,7,70
2015,1,9,1.4,20.5,16.9,90,8,40
2015,1,10,0,22,16,85,8,40
2015,1,11,0,22.6,16.3,87,7,40
2015,1,12,0,22.8,18.8,80,7,30
2015,1,13,0,23.2,18.5,83,5,40
2015,1,14,0,23,19,89,5,40
2015,1,15,0,24,18.5,84,4,40
2015,1,16,0.4,23,17,85,5,40
2015,1,17,0,20.5,16.1,84,6,20
2015,1,18,62.2,19.5,16,91,6,320
2015,1,19,0,25.2,19,91,4,40
2015,1,20,0,24.5,20,90,4,40
2015,1,21,0,27,19,86,3,320
2015,1,22,0,24.5,16,95,5,160
2015,1,23,0,20.5,16.5,86,10,40
2015,1,24,0,21,15.5,85,8,40
2015,1,25,0,24,16,82,6,70
2015,1,26,0,24.9,16.5,85,5,90
2015,1,27,0,24.5,19.5,91,4,360
2015,1,28,0,25.5,19,90,3,20
2015,1,29,0,23.2,18.6,94,4,40
2015,1,30,0,25.5,18,85,6,40
2015,1,31,0.5,23,17,80,6,40
2015,2,1,0,22,16,85,8,70
2015,2,2,0,22.5,17.8,81,8,40
2015,2,3,0,23.5,18.2,88,6,40
2015,2,4,0,24,17,80,5,40
2015,2,5,0,25,17.4,86,3,70
2015,2,6,0,25.4,15,88,4,360
2015,2,7,0,25.5,17.3,88,3,40
2015,2,8,0,25.3,17.5,87,3,30
2015,2,9,0,26.8,19,83,5,20
2015,2,10,0,24.3,18.2,88,5,10
2015,2,11,-1,24,18,89,3,40
2015,2,12,1,26.3,19.5,90,4,40
2015,2,13,0,22.5,19,91,5,70
2015,2,14,3,22.5,17.7,94,6,70
2015,2,15,2.8,24.5,18,92,4,40
2015,2,16,0,25,19,91,4,90
2015,2,17,0,25.5,19.5,85,4,40
2015,2,18,2.8,24,18.5,85,6,90
2015,2,19,3.2,22.7,16.2,95,7,70
2015,2,20,0,21,15.5,92,6,70
2015,2,21,0,23,16.5,88,5,90
2015,2,22,0,25.2,18.3,88,4,70
2015,2,23,0,25,18.8,85,5,90
2015,2,24,0,26,18.7,86,5,90
2015,2,25,-1,24,18,91,5,40
2015,2,26,0,26.5,19,86,4,80
2015,2,27,0,26,19,84,6,80
2015,2,28,0,25.6,19,82,5,80
2015,3,1,0,27,19,77,6,40
2015,3,2,0,25.3,18,79,5,40
2015,3,3,0,25.8,18.8,89,4,90
2015,3,4,0,27,19.5,82,5,90
2015,3,5,0,25.3,18.9,86,6,90
2015,3,6,0,26.5,19,83,4,70
2015,3,7,0,27,19,79,5,70
2015,3,8,0,26,18.7,82,6,40
2015,3,9,0,26.4,18.5,80,4,110
2015,3,10,-1,25,17,79,6,90
2015,3,11,27.8,21,18.5,96,5,90
2015,3,12,0,25,18.6,85,4,90
2015,3,13,-1,24.5,18.5,84,4,40
2015,3,14,0,25.2,18.5,85,5,80
2015,3,15,0,25.5,18.5,86,6,70
2015,3,16,0.2,25.5,18,85,6,70
2015,3,17,0,25,17,81,4,70
2015,3,18,0,26,17,83,4,70
2015,3,19,0,28,18.4,86,4,20
2015,3,20,0,28.7,20,88,4,20
2015,3,21,1.2,27,19.5,91,5,70
2015,3,22,0,25,19.5,92,5,90
2015,3,23,3.2,25.3,19,90,5,70
2015,3,24,0,25.5,19.8,91,5,40
2015,3,25,2.8,24.5,18,90,6,40
2015,3,26,1.6,24.2,20,85,6,60
2015,3,27,0,26.5,19.3,81,5,40
2015,3,28,0,26,19,83,5,80
2015,3,29,0,26.5,19.5,82,5,90
2015,3,30,0,26.8,18.3,77,6,70
2015,3,31,0,28,20,81,5,70
2015,4,1,0,26.5,20.3,89,6,90
2015,4,2,0,27.5,19,87,5,90
2015,4,3,0,28,19.5,82,4,40
2015,4,4,0,28.9,20,86,4,320
2015,4,5,5.4,26.2,19.5,91,4,200
2015,4,6,0,28.1,21,84,5,40
2015,4,7,0,26.5,20,88,6,70
2015,4,8,0,26.5,20,81,6,40
2015,4,9,0,26,19.5,82,6,40
2015,4,10,0,26.5,19.5,80,5,40
2015,4,11,0,27.5,19.2,80,5,40
2015,4,12,0,27.5,19.5,81,4,70
2015,4,13,0,29.8,20.5,82,3,360
2015,4,14,0,28,19,89,4,90
2015,4,15,0,26.7,20.4,90,5,90
2015,4,16,3.6,28.9,20.8,88,4,70
2015,4,17,0,27.9,21.3,85,5,90
2015,4,18,0,28,20.5,82,5,90
2015,4,19,0,29.8,20.5,83,4,110
2015,4,20,0,32,22.5,77,2,180
2015,4,21,0,31,21,84,3,40
2015,4,22,0,28.5,20.6,83,5,40
2015,4,23,0,29,20.5,80,5,70
2015,4,24,0,29.2,20.5,79,4,40
2015,4,25,0,29,20.5,76,5,40
2015,4,26,0,28.5,20.3,82,5,70
2015,4,27,0,28.5,21,79,5,90
2015,4,28,0,30.5,21.5,85,4,140
2015,4,29,0,31,21.2,84,3,170
2015,4,30,0,31.2,20.7,88,3,360
2015,5,1,0,30.7,21,78,4,90
2015,5,2,0,30.3,21,82,4,70
2015,5,3,1.2,28.5,21.3,85,4,70
2015,5,4,0,28,21,88,3,180
2015,5,5,0,30.5,21.5,84,4,90
2015,5,6,0,31,21.5,78,3,350
2015,5,7,0,30.4,21,83,3,20
2015,5,8,0,31,21.5,77,3,360
2015,5,9,0,31.5,21.5,79,4,320
2015,5,10,0,28.5,21,84,4,320
2015,5,11,0,32.5,22,77,3,320
2015,5,12,0,31,21.9,82,5,90
2015,5,13,0,30.5,21,80,5,90
2015,5,14,0,30,20.8,80,4,20
2015,5,15,1.6,29,20.5,81,4,40
2015,5,16,0,30.5,21,75,4,80
2015,5,17,0,29.5,21,75,4,90
2015,5,18,0,31,22,74,3,180
2015,5,19,0,31.5,21.5,84,2,320
2015,5,20,0,32.2,22.2,74,3,320
2015,5,21,0,32.5,22.5,76,3,320
2015,5,22,0,32.6,22.5,79,3,320
2015,5,23,0,33,21.3,79,3,320
2015,5,24,0,30.5,21,85,3,320
2015,5,25,0,32.4,22,84,2,320
2015,5,26,4.6,30.5,22.5,92,3,320
2015,5,27,0,30.7,22,80,3,340
2015,5,28,0,31.5,22.5,78,2,340
2015,5,29,0,31.8,23,76,3,340
2015,5,30,1,32,22,77,3,220
2015,5,31,26,31.5,21.5,84,4,40
2015,6,1,0,30,21.5,79,4,20
2015,6,2,0,30.5,21,76,4,20
2015,6,3,3.4,31.4,21,90,3,180
2015,6,4,0,31,21.3,85,3,40
2015,6,5,0,29.5,22,89,4,70
2015,6,6,0,30.5,22,80,4,70
2015,6,7,0,30.5,22,82,4,90
2015,6,8,0,31.2,22,86,3,320
2015,6,9,7.2,31.5,21.5,89,4,320
2015,6,10,4,30,22,90,3,70
2015,6,11,0,30.4,20,84,4,70
2015,6,12,0,29.8,20.4,81,5,90
2015,6,13,0,30,21.5,77,5,40
2015,6,14,0,30,21.2,84,5,40
2015,6,15,3.2,30,21.8,90,4,90
2015,6,16,2,29,21.5,82,4,90
2015,6,17,0,31.3,22,85,3,180
2015,6,18,47.8,30,21.2,86,3,340
2015,6,19,0,29,22,90,3,90
2015,6,20,5.5,27.5,20.8,92,3,320
2015,6,21,0,27.5,20.5,87,3,320
